"Código","Unidade Territorial","UF","Referência","Pessoas com deficiência (PCD) que recebem o Benefício de Prestação Continuada (BPC) por Município pagador"
"251150","PILAR","PB","06/2020","290"
"251150","PILAR","PB","10/2020","287"
"251150","PILAR","PB","04/2020","287"
"251150","PILAR","PB","03/2020","286"
"251150","PILAR","PB","01/2020","282"
"251150","PILAR","PB","05/2020","287"
"251150","PILAR","PB","12/2020","290"
"251160","PILÕES","PB","04/2020","73"
"251160","PILÕES","PB","01/2020","76"
"251160","PILÕES","PB","03/2020","74"
"251160","PILÕES","PB","05/2020","73"
"251160","PILÕES","PB","06/2020","73"
"251160","PILÕES","PB","07/2020","73"
"251160","PILÕES","PB","08/2020","73"
"251160","PILÕES","PB","09/2020","72"
"251160","PILÕES","PB","10/2020","71"
"251160","PILÕES","PB","11/2020","73"
"251160","PILÕES","PB","12/2020","74"
"251160","PILÕES","PB","02/2020","75"
"251170","PILÕEZINHOS","PB","03/2020","81"
"251170","PILÕEZINHOS","PB","12/2020","81"
"251170","PILÕEZINHOS","PB","04/2020","81"
"251170","PILÕEZINHOS","PB","05/2020","82"
"251170","PILÕEZINHOS","PB","06/2020","83"
"251170","PILÕEZINHOS","PB","02/2020","82"
"251170","PILÕEZINHOS","PB","07/2020","82"
"251170","PILÕEZINHOS","PB","08/2020","81"
"251170","PILÕEZINHOS","PB","09/2020","81"
"251170","PILÕEZINHOS","PB","01/2020","83"
"251170","PILÕEZINHOS","PB","10/2020","81"
"251170","PILÕEZINHOS","PB","11/2020","81"
"251180","PIRPIRITUBA","PB","02/2020","175"
"251180","PIRPIRITUBA","PB","12/2020","175"
"251180","PIRPIRITUBA","PB","06/2020","176"
"251180","PIRPIRITUBA","PB","10/2020","176"
"251180","PIRPIRITUBA","PB","05/2020","177"
"251180","PIRPIRITUBA","PB","04/2020","174"
"251180","PIRPIRITUBA","PB","03/2020","175"
"251180","PIRPIRITUBA","PB","01/2020","176"
"251180","PIRPIRITUBA","PB","11/2020","179"
"251180","PIRPIRITUBA","PB","09/2020","177"
"251180","PIRPIRITUBA","PB","07/2020","178"
"251180","PIRPIRITUBA","PB","08/2020","178"
"251190","PITIMBU","PB","11/2020","133"
"251190","PITIMBU","PB","10/2020","133"
"251190","PITIMBU","PB","03/2020","131"
"251190","PITIMBU","PB","06/2020","131"
"251190","PITIMBU","PB","09/2020","131"
"251190","PITIMBU","PB","07/2020","130"
"251190","PITIMBU","PB","02/2020","130"
"251190","PITIMBU","PB","01/2020","131"
"251190","PITIMBU","PB","05/2020","132"
"251190","PITIMBU","PB","04/2020","130"
"251190","PITIMBU","PB","12/2020","133"
"251190","PITIMBU","PB","08/2020","132"
"251200","POCINHOS","PB","03/2020","217"
"251200","POCINHOS","PB","12/2020","217"
"251200","POCINHOS","PB","10/2020","221"
"251200","POCINHOS","PB","02/2020","216"
"251200","POCINHOS","PB","04/2020","217"
"251200","POCINHOS","PB","01/2020","220"
"251200","POCINHOS","PB","05/2020","220"
"251200","POCINHOS","PB","06/2020","221"
"251200","POCINHOS","PB","08/2020","223"
"251200","POCINHOS","PB","09/2020","223"
"251200","POCINHOS","PB","07/2020","221"
"251200","POCINHOS","PB","11/2020","219"
"251203","POÇO DANTAS","PB","05/2020","33"
"251203","POÇO DANTAS","PB","10/2020","32"
"251203","POÇO DANTAS","PB","08/2020","33"
"251203","POÇO DANTAS","PB","09/2020","34"
"251203","POÇO DANTAS","PB","11/2020","31"
"251203","POÇO DANTAS","PB","04/2020","33"
"251203","POÇO DANTAS","PB","12/2020","31"
"251203","POÇO DANTAS","PB","01/2020","33"
"251203","POÇO DANTAS","PB","02/2020","33"
"251203","POÇO DANTAS","PB","03/2020","33"
"251203","POÇO DANTAS","PB","06/2020","33"
"251203","POÇO DANTAS","PB","07/2020","33"
"251207","POÇO DE JOSÉ DE MOURA","PB","10/2020","72"
"251207","POÇO DE JOSÉ DE MOURA","PB","07/2020","72"
"251207","POÇO DE JOSÉ DE MOURA","PB","11/2020","71"
"251207","POÇO DE JOSÉ DE MOURA","PB","01/2020","74"
"251207","POÇO DE JOSÉ DE MOURA","PB","02/2020","73"
"251207","POÇO DE JOSÉ DE MOURA","PB","03/2020","74"
"251207","POÇO DE JOSÉ DE MOURA","PB","06/2020","73"
"251207","POÇO DE JOSÉ DE MOURA","PB","04/2020","74"
"251207","POÇO DE JOSÉ DE MOURA","PB","05/2020","73"
"251207","POÇO DE JOSÉ DE MOURA","PB","08/2020","72"
"251207","POÇO DE JOSÉ DE MOURA","PB","09/2020","72"
"251207","POÇO DE JOSÉ DE MOURA","PB","12/2020","71"
"251210","POMBAL","PB","01/2020","1076"
"251210","POMBAL","PB","03/2020","1071"
"251210","POMBAL","PB","08/2020","1086"
"251210","POMBAL","PB","02/2020","1074"
"251210","POMBAL","PB","05/2020","1080"
"251210","POMBAL","PB","06/2020","1082"
"251210","POMBAL","PB","09/2020","1083"
"251210","POMBAL","PB","10/2020","1083"
"251210","POMBAL","PB","11/2020","1074"
"251210","POMBAL","PB","12/2020","1059"
"251210","POMBAL","PB","07/2020","1080"
"251210","POMBAL","PB","04/2020","1077"
"251220","PRATA","PB","10/2020","36"
"251220","PRATA","PB","06/2020","36"
"251220","PRATA","PB","12/2020","36"
"251220","PRATA","PB","07/2020","36"
"251220","PRATA","PB","05/2020","36"
"251220","PRATA","PB","04/2020","36"
"251220","PRATA","PB","03/2020","36"
"251220","PRATA","PB","02/2020","36"
"251220","PRATA","PB","01/2020","36"
"251220","PRATA","PB","09/2020","36"
"251220","PRATA","PB","08/2020","36"
"251220","PRATA","PB","11/2020","36"
"251230","PRINCESA ISABEL","PB","01/2020","502"
"251230","PRINCESA ISABEL","PB","10/2020","498"
"251230","PRINCESA ISABEL","PB","03/2020","501"
"251230","PRINCESA ISABEL","PB","02/2020","500"
"251230","PRINCESA ISABEL","PB","04/2020","502"
"251230","PRINCESA ISABEL","PB","05/2020","500"
"251230","PRINCESA ISABEL","PB","06/2020","497"
"251230","PRINCESA ISABEL","PB","07/2020","498"
"251230","PRINCESA ISABEL","PB","08/2020","496"
"251230","PRINCESA ISABEL","PB","09/2020","497"
"251230","PRINCESA ISABEL","PB","11/2020","496"
"251230","PRINCESA ISABEL","PB","12/2020","493"
"251240","PUXINANÃ","PB","11/2020","65"
"251240","PUXINANÃ","PB","02/2020","67"
"251240","PUXINANÃ","PB","03/2020","67"
"251240","PUXINANÃ","PB","10/2020","65"
"251240","PUXINANÃ","PB","12/2020","68"
"251240","PUXINANÃ","PB","04/2020","67"
"251240","PUXINANÃ","PB","05/2020","67"
"251240","PUXINANÃ","PB","06/2020","66"
"251240","PUXINANÃ","PB","07/2020","65"
"251240","PUXINANÃ","PB","08/2020","66"
"251240","PUXINANÃ","PB","09/2020","65"
"251240","PUXINANÃ","PB","01/2020","69"
"251250","QUEIMADAS","PB","07/2020","1007"
"251250","QUEIMADAS","PB","08/2020","1009"
"251250","QUEIMADAS","PB","06/2020","1008"
"251250","QUEIMADAS","PB","11/2020","1012"
"251250","QUEIMADAS","PB","01/2020","999"
"251250","QUEIMADAS","PB","02/2020","984"
"251250","QUEIMADAS","PB","03/2020","992"
"251250","QUEIMADAS","PB","04/2020","986"
"251250","QUEIMADAS","PB","05/2020","1000"
"251250","QUEIMADAS","PB","09/2020","1008"
"251250","QUEIMADAS","PB","10/2020","1012"
"251250","QUEIMADAS","PB","12/2020","1015"
"251260","QUIXABA","PB","10/2020","7"
"251260","QUIXABA","PB","12/2020","7"
"251260","QUIXABA","PB","05/2020","7"
"251260","QUIXABA","PB","01/2020","6"
"251260","QUIXABA","PB","02/2020","7"
"251260","QUIXABA","PB","03/2020","7"
"251260","QUIXABA","PB","04/2020","7"
"251260","QUIXABA","PB","06/2020","7"
"251260","QUIXABA","PB","07/2020","7"
"251260","QUIXABA","PB","08/2020","7"
"251260","QUIXABA","PB","09/2020","7"
"251260","QUIXABA","PB","11/2020","7"
"251270","REMÍGIO","PB","11/2020","240"
"251270","REMÍGIO","PB","10/2020","242"
"251270","REMÍGIO","PB","09/2020","244"
"251270","REMÍGIO","PB","07/2020","245"
"251270","REMÍGIO","PB","06/2020","246"
"251270","REMÍGIO","PB","05/2020","246"
"251270","REMÍGIO","PB","04/2020","246"
"251270","REMÍGIO","PB","02/2020","247"
"251270","REMÍGIO","PB","03/2020","246"
"251270","REMÍGIO","PB","01/2020","248"
"251270","REMÍGIO","PB","08/2020","243"
"251270","REMÍGIO","PB","12/2020","242"
"251272","PEDRO RÉGIS","PB","06/2020","59"
"251272","PEDRO RÉGIS","PB","12/2020","56"
"251272","PEDRO RÉGIS","PB","03/2020","60"
"251272","PEDRO RÉGIS","PB","11/2020","56"
"251272","PEDRO RÉGIS","PB","04/2020","60"
"251272","PEDRO RÉGIS","PB","07/2020","59"
"251272","PEDRO RÉGIS","PB","09/2020","58"
"251272","PEDRO RÉGIS","PB","08/2020","59"
"251272","PEDRO RÉGIS","PB","02/2020","57"
"251272","PEDRO RÉGIS","PB","01/2020","58"
"251272","PEDRO RÉGIS","PB","05/2020","60"
"251272","PEDRO RÉGIS","PB","10/2020","56"
"251274","RIACHÃO","PB","10/2020","23"
"251274","RIACHÃO","PB","11/2020","22"
"251274","RIACHÃO","PB","07/2020","23"
"251274","RIACHÃO","PB","01/2020","22"
"251274","RIACHÃO","PB","09/2020","23"
"251274","RIACHÃO","PB","03/2020","23"
"251274","RIACHÃO","PB","02/2020","22"
"251274","RIACHÃO","PB","05/2020","23"
"251274","RIACHÃO","PB","06/2020","23"
"251274","RIACHÃO","PB","04/2020","23"
"251274","RIACHÃO","PB","08/2020","23"
"251274","RIACHÃO","PB","12/2020","22"
"251275","RIACHÃO DO BACAMARTE","PB","09/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","03/2020","21"
"251275","RIACHÃO DO BACAMARTE","PB","06/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","01/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","08/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","05/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","02/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","10/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","07/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","11/2020","19"
"251275","RIACHÃO DO BACAMARTE","PB","12/2020","20"
"251275","RIACHÃO DO BACAMARTE","PB","04/2020","20"
"251276","RIACHÃO DO POÇO","PB","01/2020","10"
"251276","RIACHÃO DO POÇO","PB","04/2020","9"
"251276","RIACHÃO DO POÇO","PB","06/2020","11"
"251276","RIACHÃO DO POÇO","PB","07/2020","11"
"251276","RIACHÃO DO POÇO","PB","08/2020","11"
"251276","RIACHÃO DO POÇO","PB","10/2020","11"
"251276","RIACHÃO DO POÇO","PB","11/2020","12"
"251276","RIACHÃO DO POÇO","PB","12/2020","13"
"251276","RIACHÃO DO POÇO","PB","05/2020","10"
"251276","RIACHÃO DO POÇO","PB","09/2020","11"
"251276","RIACHÃO DO POÇO","PB","02/2020","9"
"251276","RIACHÃO DO POÇO","PB","03/2020","9"
"251278","RIACHO DE SANTO ANTÔNIO","PB","03/2020","9"
"251278","RIACHO DE SANTO ANTÔNIO","PB","08/2020","8"
"251278","RIACHO DE SANTO ANTÔNIO","PB","02/2020","9"
"251278","RIACHO DE SANTO ANTÔNIO","PB","04/2020","9"
"251278","RIACHO DE SANTO ANTÔNIO","PB","05/2020","9"
"251278","RIACHO DE SANTO ANTÔNIO","PB","01/2020","8"
"251278","RIACHO DE SANTO ANTÔNIO","PB","06/2020","8"
"251278","RIACHO DE SANTO ANTÔNIO","PB","07/2020","8"
"251278","RIACHO DE SANTO ANTÔNIO","PB","09/2020","7"
"251278","RIACHO DE SANTO ANTÔNIO","PB","10/2020","7"
"251278","RIACHO DE SANTO ANTÔNIO","PB","11/2020","8"
"251278","RIACHO DE SANTO ANTÔNIO","PB","12/2020","7"
"251280","RIACHO DOS CAVALOS","PB","11/2020","97"
"251280","RIACHO DOS CAVALOS","PB","12/2020","98"
"251280","RIACHO DOS CAVALOS","PB","01/2020","96"
"251280","RIACHO DOS CAVALOS","PB","03/2020","96"
"251280","RIACHO DOS CAVALOS","PB","04/2020","96"
"251280","RIACHO DOS CAVALOS","PB","06/2020","98"
"251280","RIACHO DOS CAVALOS","PB","07/2020","98"
"251280","RIACHO DOS CAVALOS","PB","08/2020","96"
"251280","RIACHO DOS CAVALOS","PB","02/2020","96"
"251280","RIACHO DOS CAVALOS","PB","05/2020","96"
"251280","RIACHO DOS CAVALOS","PB","09/2020","96"
"251280","RIACHO DOS CAVALOS","PB","10/2020","97"
"251290","RIO TINTO","PB","09/2020","576"
"251290","RIO TINTO","PB","08/2020","578"
"251290","RIO TINTO","PB","10/2020","577"
"251290","RIO TINTO","PB","06/2020","586"
"251290","RIO TINTO","PB","12/2020","584"
"251290","RIO TINTO","PB","11/2020","583"
"251290","RIO TINTO","PB","07/2020","581"
"251290","RIO TINTO","PB","05/2020","580"
"251290","RIO TINTO","PB","04/2020","575"
"251290","RIO TINTO","PB","03/2020","570"
"251290","RIO TINTO","PB","02/2020","560"
"251290","RIO TINTO","PB","01/2020","554"
"251300","SALGADINHO","PB","02/2020","12"
"251300","SALGADINHO","PB","12/2020","12"
"251300","SALGADINHO","PB","11/2020","12"
"251300","SALGADINHO","PB","03/2020","12"
"251300","SALGADINHO","PB","04/2020","12"
"251300","SALGADINHO","PB","07/2020","12"
"251300","SALGADINHO","PB","05/2020","12"
"251300","SALGADINHO","PB","10/2020","12"
"251300","SALGADINHO","PB","08/2020","12"
"251300","SALGADINHO","PB","09/2020","12"
"251300","SALGADINHO","PB","06/2020","12"
"251300","SALGADINHO","PB","01/2020","12"
"251310","SALGADO DE SÃO FÉLIX","PB","05/2020","269"
"251310","SALGADO DE SÃO FÉLIX","PB","06/2020","270"
"251310","SALGADO DE SÃO FÉLIX","PB","04/2020","270"
"251310","SALGADO DE SÃO FÉLIX","PB","03/2020","270"
"251310","SALGADO DE SÃO FÉLIX","PB","01/2020","266"
"251310","SALGADO DE SÃO FÉLIX","PB","12/2020","217"
"251310","SALGADO DE SÃO FÉLIX","PB","02/2020","267"
"251310","SALGADO DE SÃO FÉLIX","PB","10/2020","240"
"251310","SALGADO DE SÃO FÉLIX","PB","08/2020","238"
"251310","SALGADO DE SÃO FÉLIX","PB","09/2020","240"
"251310","SALGADO DE SÃO FÉLIX","PB","11/2020","232"
"251310","SALGADO DE SÃO FÉLIX","PB","07/2020","270"
"251315","SANTA CECÍLIA","PB","01/2020","27"
"251315","SANTA CECÍLIA","PB","12/2020","29"
"251315","SANTA CECÍLIA","PB","07/2020","27"
"251315","SANTA CECÍLIA","PB","06/2020","27"
"251315","SANTA CECÍLIA","PB","05/2020","28"
"251315","SANTA CECÍLIA","PB","08/2020","27"
"251315","SANTA CECÍLIA","PB","04/2020","28"
"251315","SANTA CECÍLIA","PB","03/2020","28"
"251315","SANTA CECÍLIA","PB","02/2020","27"
"251315","SANTA CECÍLIA","PB","11/2020","29"
"251315","SANTA CECÍLIA","PB","10/2020","28"
"251315","SANTA CECÍLIA","PB","09/2020","27"
"251320","SANTA CRUZ","PB","03/2020","48"
"251320","SANTA CRUZ","PB","10/2020","50"
"251320","SANTA CRUZ","PB","01/2020","47"
"251320","SANTA CRUZ","PB","09/2020","50"
"251320","SANTA CRUZ","PB","05/2020","50"
"251320","SANTA CRUZ","PB","06/2020","50"
"251320","SANTA CRUZ","PB","07/2020","50"
"251320","SANTA CRUZ","PB","04/2020","49"
"251320","SANTA CRUZ","PB","08/2020","50"
"251320","SANTA CRUZ","PB","12/2020","49"
"251320","SANTA CRUZ","PB","02/2020","47"
"251320","SANTA CRUZ","PB","11/2020","51"
"251330","SANTA HELENA","PB","12/2020","68"
"251330","SANTA HELENA","PB","10/2020","69"
"251330","SANTA HELENA","PB","09/2020","70"
"251330","SANTA HELENA","PB","08/2020","70"
